000000000000000120000004121,0.111,0.131,0,49.6,0,2017/12/19 14:00:16,480,0
000000000000000120000004122,0.719,0.246,0,18.9,0,2017/12/19 14:00:16,505,0
000000000000000120000004123,0.801,1.165,0,55.5,0,2017/12/19 14:00:16,530,0
000000000000000120000005121,3.871,3.201,0,39.6,0,2017/12/19 14:00:16,580,0
000000000000000120000005122,3.854,1.953,0,26.9,0,2017/12/19 14:00:16,605,0
000000000000000120000005123,1.096,2.856,0,69,0,2017/12/19 14:00:16,630,0
000000000000000120000005124,0.456,1.411,0,72.1,0,2017/12/19 14:00:16,655,0
000000000000000120000006121,3.543,0.295,0,4.8,0,2017/12/19 14:00:16,680,0
000000000000000120000004121,0.111,0.131,0,49.6,0,2017/12/19 14:00:16,705,0
000000000000000120000004122,0.719,0.246,0,18.9,0,2017/12/19 14:00:16,730,0
000000000000000120000004123,0.801,1.165,0,55.5,0,2017/12/19 14:00:16,755,0
000000000000000120000005121,3.871,3.201,0,39.6,0,2017/12/19 14:00:16,805,0
000000000000000120000005122,3.854,1.953,0,26.9,0,2017/12/19 14:00:16,830,0
000000000000000120000005123,1.096,2.856,0,69,0,2017/12/19 14:00:16,854,0
000000000000000120000005124,0.456,1.411,0,72.1,0,2017/12/19 14:00:16,880,0
000000000000000120000006121,3.543,0.295,0,4.8,0,2017/12/19 14:00:16,905,0
000000000000000120000004121,0.111,0.131,0,49.6,0,2017/12/19 14:00:16,930,0
000000000000000120000004122,0.719,0.246,0,18.9,0,2017/12/19 14:00:16,956,0
000000000000000120000004123,0.801,1.165,0,55.5,0,2017/12/19 14:00:16,980,0
000000000000000120000005121,3.871,3.201,0,39.6,0,2017/12/19 14:00:17,30,0
000000000000000120000005122,3.854,1.953,0,26.9,0,2017/12/19 14:00:17,55,0
000000000000000120000005123,1.096,2.856,0,69,0,2017/12/19 14:00:17,80,0
000000000000000120000005124,0.456,1.411,0,72.1,0,2017/12/19 14:00:17,105,0
000000000000000120000006121,3.543,0.295,0,4.8,0,2017/12/19 14:00:17,130,0
000000000000000120000004121,0.111,0.131,0,49.6,0,2017/12/19 14:00:17,155,0
000000000000000120000004122,0.719,0.246,0,18.9,0,2017/12/19 14:00:17,180,0
000000000000000120000004123,0.801,1.165,0,55.5,0,2017/12/19 14:00:17,205,0
000000000000000120000005121,3.871,3.201,0,39.6,0,2017/12/19 14:00:17,254,0
000000000000000120000005122,3.854,1.953,0,26.9,0,2017/12/19 14:00:17,280,0
000000000000000120000005123,1.096,2.856,0,69,0,2017/12/19 14:00:17,305,0
000000000000000120000005124,0.456,1.411,0,72.1,0,2017/12/19 14:00:17,330,0
000000000000000120000006121,3.543,0.295,0,4.8,0,2017/12/19 14:00:17,355,0
000000000000000120000004121,0.111,0.131,0,49.6,0,2017/12/19 14:00:17,380,0
000000000000000120000004122,0.719,0.246,0,18.9,0,2017/12/19 14:00:17,405,0
000000000000000120000004123,0.801,1.165,0,55.5,0,2017/12/19 14:00:17,430,0
000000000000000120000005121,3.871,3.201,0,39.6,0,2017/12/19 14:00:17,480,0
000000000000000120000005122,3.854,1.953,0,26.9,0,2017/12/19 14:00:17,505,0
000000000000000120000005123,1.096,2.856,0,69,0,2017/12/19 14:00:17,529,0
000000000000000120000005124,0.456,1.411,0,72.1,0,2017/12/19 14:00:17,555,0
000000000000000120000006121,3.543,0.295,0,4.8,0,2017/12/19 14:00:17,580,0
000000000000000120000004121,0.111,0.131,0,49.6,0,2017/12/19 14:00:17,605,0
000000000000000120000004122,0.719,0.246,0,18.9,0,2017/12/19 14:00:17,630,0
000000000000000120000004123,0.801,1.165,0,55.5,0,2017/12/19 14:00:17,655,0
000000000000000120000005121,3.871,3.201,0,39.6,0,2017/12/19 14:00:17,705,0
000000000000000120000005122,3.854,1.953,0,26.9,0,2017/12/19 14:00:17,730,0
000000000000000120000005123,1.096,2.856,0,69,0,2017/12/19 14:00:17,755,0
000000000000000120000005124,0.456,1.411,0,72.1,0,2017/12/19 14:00:17,780,0
000000000000000120000006121,3.543,0.295,0,4.8,0,2017/12/19 14:00:17,806,0
000000000000000120000004121,0.111,0.131,0,49.6,0,2017/12/19 14:00:17,830,0
000000000000000120000004122,0.719,0.246,0,18.9,0,2017/12/19 14:00:17,855,0
000000000000000120000004123,0.801,1.165,0,55.5,0,2017/12/19 14:00:17,880,0
000000000000000120000005121,3.871,3.201,0,39.6,0,2017/12/19 14:00:17,930,0
000000000000000120000005122,3.854,1.953,0,26.9,0,2017/12/19 14:00:17,955,0
000000000000000120000005123,1.096,2.856,0,69,0,2017/12/19 14:00:17,980,0
000000000000000120000005124,0.456,1.411,0,72.1,0,2017/12/19 14:00:18,5,0
000000000000000120000006121,3.543,0.295,0,4.8,0,2017/12/19 14:00:18,30,0
000000000000000120000004121,0.111,0.131,0,49.6,0,2017/12/19 14:00:18,55,0
000000000000000120000004122,0.719,0.246,0,18.9,0,2017/12/19 14:00:18,80,0
000000000000000120000004123,0.801,1.165,0,55.5,0,2017/12/19 14:00:18,105,0
000000000000000120000005121,3.871,3.201,0,39.6,0,2017/12/19 14:00:18,155,0
000000000000000120000005122,3.854,1.953,0,26.9,0,2017/12/19 14:00:18,181,0
000000000000000120000005123,1.096,2.856,0,69,0,2017/12/19 14:00:18,205,0
000000000000000120000005124,0.456,1.411,0,72.1,0,2017/12/19 14:00:18,230,0
000000000000000120000006121,3.543,0.295,0,4.8,0,2017/12/19 14:00:18,255,0
