000000000000000121000010227,-3.14020586013794,0.901173233985901,0.997062385082245,2017/12/02 0:36:08
000000000000000121000010222,-2.31631779670715,1.03420734405518,0.71132892370224,2017/12/01 23:48:01
000000000000000121000010223,-2.58695554733276,0.829586565494537,0.937121570110321,2017/12/01 23:50:33
000000000000000121000010226,-2.72817063331604,1.04979348182678,0.664202332496643,2017/12/01 23:51:04
000000000000000121000010227,-3.23310327529907,0.791843831539154,1.04558992385864,2017/12/02 0:37:39
000000000000000121000011023,-2.85057067871094,1.00525450706482,0.894445538520813,2017/12/01 23:49:29
000000000000000121000011103,-2.86427855491638,0.963945984840393,1.05510854721069,2017/12/01 23:49:48
000000000000000121000011108,-2.85985064506531,0.916390120983124,0.971323251724243,2017/12/01 23:50:03
000000000000000121000011109,-2.80102252960205,1.03594708442688,0.926665484905243,2017/12/01 23:50:15
000000000000000121000010227,-3.06406998634338,0.997970759868622,0.921820640563965,2017/12/02 0:37:39
000000000000000121000010227,-3.18711376190186,0.942186057567596,1.01267993450165,2017/12/02 0:37:39
000000000000000121000010227,-3.14482116699219,0.98469090461731,0.944156587123871,2017/12/02 0:37:40
000000000000000121000010227,-3.08272552490234,1.13070702552795,1.01494312286377,2017/12/02 0:37:40
000000000000000121000010227,-3.07674074172974,1.03095984458923,0.89874267578125,2017/12/02 0:37:40
000000000000000121000010227,-3.20690298080444,1.08042228221893,0.932815790176392,2017/12/02 0:37:40
000000000000000121000010227,-3.20773911476135,1.06841206550598,0.96496844291687,2017/12/02 0:37:40
000000000000000121000010227,-3.18462467193604,1.05256831645966,0.937322437763214,2017/12/02 0:37:40
000000000000000121000010227,-3.18074870109558,1.01674807071686,0.904675245285034,2017/12/02 0:37:40
000000000000000121000010227,-3.13517570495605,1.0465190410614,0.923335313796997,2017/12/02 0:37:40
000000000000000121000010227,-3.12220907211304,1.01153302192688,0.94582211971283,2017/12/02 0:37:40
000000000000000121000010227,-3.14453721046448,1.07197844982147,0.981005787849426,2017/12/02 0:37:41
000000000000000121000010227,-3.14549088478088,0.938212156295776,1.04646289348602,2017/12/02 0:37:41
