000000000000000120000004122,3.336,2.547,0,37.4,0,2017/12/08 10:02:38,593,0
000000000000000120000005123,3.699,0.67,0,10.3,0,2017/12/08 10:02:38,619,0
000000000000000120000004122,3.336,2.547,0,37.4,0,2017/12/08 10:02:38,644,0
000000000000000120000005123,3.699,0.67,0,10.3,0,2017/12/08 10:02:38,669,0
000000000000000120000004122,3.336,2.547,0,37.4,0,2017/12/08 10:02:38,693,0
000000000000000120000005123,3.699,0.67,0,10.3,0,2017/12/08 10:02:38,720,0
000000000000000120000004122,3.336,2.547,0,37.4,0,2017/12/08 10:02:38,744,0
000000000000000120000005123,3.699,0.67,0,10.3,0,2017/12/08 10:02:38,769,0
000000000000000120000004122,3.336,2.547,0,37.4,0,2017/12/08 10:02:38,794,0
000000000000000120000005123,3.699,0.67,0,10.3,0,2017/12/08 10:02:38,819,0
000000000000000120000004122,3.336,2.547,0,37.4,0,2017/12/08 10:02:38,843,0
000000000000000120000005123,3.699,0.67,0,10.3,0,2017/12/08 10:02:38,869,0
000000000000000120000004122,3.336,2.547,0,37.4,0,2017/12/08 10:02:38,893,0
000000000000000120000005123,3.699,0.67,0,10.3,0,2017/12/08 10:02:38,919,0
000000000000000120000004122,3.336,2.547,0,37.4,0,2017/12/08 10:02:38,944,0
000000000000000120000005123,3.699,0.67,0,10.3,0,2017/12/08 10:02:38,969,0
000000000000000120000004122,3.336,2.547,0,37.4,0,2017/12/08 10:02:38,994,0
000000000000000120000005123,3.699,0.67,0,10.3,0,2017/12/08 10:02:39,19,0
000000000000000120000004122,3.336,2.547,0,37.4,0,2017/12/08 10:02:39,44,0
000000000000000120000005123,3.699,0.67,0,10.3,0,2017/12/08 10:02:39,69,0
000000000000000120000004122,3.336,2.547,0,37.4,0,2017/12/08 10:02:39,94,0
000000000000000120000005123,3.699,0.67,0,10.3,0,2017/12/08 10:02:39,119,0
000000000000000120000004122,3.336,2.547,0,37.4,0,2017/12/08 10:02:39,144,0
000000000000000120000005123,3.699,0.67,0,10.3,0,2017/12/08 10:02:39,169,0
000000000000000120000004122,3.336,2.547,0,37.4,0,2017/12/08 10:02:39,193,0
000000000000000120000005123,3.699,0.67,0,10.3,0,2017/12/08 10:02:39,219,0
000000000000000120000004122,3.336,2.547,0,37.4,0,2017/12/08 10:02:39,244,0
000000000000000120000005123,3.699,0.67,0,10.3,0,2017/12/08 10:02:39,269,0
000000000000000120000004122,3.336,2.547,0,37.4,0,2017/12/08 10:02:39,294,0
000000000000000120000005123,3.699,0.67,0,10.3,0,2017/12/08 10:02:39,319,0
000000000000000120000004122,3.336,2.547,0,37.4,0,2017/12/08 10:02:39,343,0
