000000000000000121000010222,-1.556,2.69,0.711,0,0,2017/12/01 19:51:01,274,0.02
000000000000000121000010226,-2.994,1.408,0.906,0,0,2017/12/01 19:51:01,301,0.044
000000000000000121000011023,-1.546,1.035,0.421,0,0,2017/12/01 19:51:01,328,0.136
000000000000000121000011103,-3.459,1.124,0.656,0,0,2017/12/01 19:51:01,355,0.22
000000000000000121000011096,-2.189,1.387,0.692,0,0,2017/12/01 19:51:01,382,0.036
000000000000000121000010223,-2.172,1.591,0.662,0,0,2017/12/01 19:51:01,409,0.076
000000000000000121000011108,-2.187,1.421,0.521,0,0,2017/12/01 19:51:01,436,0.214
000000000000000121000011109,-2.178,1.352,0.716,0,0,2017/12/01 19:51:01,463,0.059
000000000000000121000010222,-2.239,2.767,1.078,0,0,2017/12/01 19:51:01,490,0.062
000000000000000121000011086,-1.924,1.47,0.663,0,0,2017/12/01 19:51:01,517,0.093
000000000000000121000011023,-1.86,0.979,0.417,0,0,2017/12/01 19:51:01,544,0.016
000000000000000121000011103,-3.455,0.918,0.756,0,0,2017/12/01 19:51:01,571,0.068
000000000000000121000011096,-2.184,1.363,0.671,0,0,2017/12/01 19:51:01,598,0.058
000000000000000121000010223,-2.196,1.637,0.697,0,0,2017/12/01 19:51:01,625,0.094
000000000000000121000011108,-2.18,1.384,0.564,0,0,2017/12/01 19:51:01,652,0.201
000000000000000121000010227,-3.225,2.697,0.713,0,0,2017/12/01 19:51:01,679,0.035
000000000000000121000010222,-1.405,2.743,0.769,0,0,2017/12/01 19:51:01,706,0.099
000000000000000121000010226,-3.153,1.307,0.898,0,0,2017/12/01 19:51:01,733,0.085
000000000000000121000011023,-1.544,1.04,0.365,0,0,2017/12/01 19:51:01,760,0.156
000000000000000121000011103,-3.446,1.116,0.658,0,0,2017/12/01 19:51:01,788,0.187
000000000000000121000011096,-2.218,1.388,0.763,0,0,2017/12/01 19:51:01,815,0.01
000000000000000121000010223,-2.186,1.607,0.707,0,0,2017/12/01 19:51:01,842,0.076
000000000000000121000011108,-2.185,1.391,0.548,0,0,2017/12/01 19:51:01,869,0.415
000000000000000121000011109,-2.157,1.305,0.645,0,0,2017/12/01 19:51:01,896,0.03
000000000000000121000010222,-1.495,2.721,0.792,0,0,2017/12/01 19:51:01,923,0.09
000000000000000121000011086,-1.979,1.436,0.71,0,0,2017/12/01 19:51:01,950,0.087
000000000000000121000011023,-1.569,0.993,0.404,0,0,2017/12/01 19:51:01,977,0.18
000000000000000121000011103,-3.447,1.121,0.679,0,0,2017/12/01 19:51:02,4,0.196
000000000000000121000011096,-2.13,1.394,0.666,0,0,2017/12/01 19:51:02,31,0.054
000000000000000121000010223,-2.224,1.728,0.751,0,0,2017/12/01 19:51:02,58,0.069
000000000000000121000011108,-2.159,1.372,0.627,0,0,2017/12/01 19:51:02,85,0.157
000000000000000121000010227,-3.215,2.646,0.718,0,0,2017/12/01 19:51:02,112,0.034
000000000000000121000010222,-1.424,2.601,0.965,0,0,2017/12/01 19:51:02,139,0.037
000000000000000121000010226,-3.206,1.441,0.817,0,0,2017/12/01 19:51:02,166,0.014
000000000000000121000011023,-1.6,1.124,0.924,0,0,2017/12/01 19:51:02,193,0.21
000000000000000121000011103,-3.434,1.09,0.681,0,0,2017/12/01 19:51:02,220,0.189
000000000000000121000011096,-2.095,1.424,0.63,0,0,2017/12/01 19:51:02,247,0.057
000000000000000121000010223,-2.235,1.591,0.687,0,0,2017/12/01 19:51:02,274,0.079
000000000000000121000011108,-2.197,1.394,0.506,0,0,2017/12/01 19:51:02,301,0.18
000000000000000121000011109,-2.187,1.341,0.677,0,0,2017/12/01 19:51:02,328,0.046
000000000000000121000010222,-1.736,2.524,0.799,0,0,2017/12/01 19:51:02,355,0.106
000000000000000121000011086,-1.949,1.511,0.645,0,0,2017/12/01 19:51:02,382,0.101
000000000000000121000011023,-1.594,1.043,0.484,0,0,2017/12/01 19:51:02,409,0.081
000000000000000121000011103,-3.413,1.089,0.673,0,0,2017/12/01 19:51:02,436,0.167
000000000000000121000011096,-2.134,1.433,0.777,0,0,2017/12/01 19:51:02,463,0.008
000000000000000121000010223,-2.2,1.608,0.64,0,0,2017/12/01 19:51:02,490,0.073
000000000000000121000011108,-2.209,1.374,0.582,0,0,2017/12/01 19:51:02,517,0.234
000000000000000121000010227,-3.189,2.712,0.747,0,0,2017/12/01 19:51:02,544,0.027
000000000000000121000010222,-1.466,2.75,0.799,0,0,2017/12/01 19:51:02,571,0.064
000000000000000121000010226,-3.027,1.395,0.926,0,0,2017/12/01 19:51:02,598,0.048
000000000000000121000011023,-1.46,0.859,0.843,0,0,2017/12/01 19:51:02,625,0.266
000000000000000121000011103,-3.412,1.083,0.679,0,0,2017/12/01 19:51:02,652,0.169
000000000000000121000011096,-2.107,1.411,0.639,0,0,2017/12/01 19:51:02,679,0.082
